29/10/2022,2022,October,10,Q4,44,29/10/2022,5,Saturday,0
30/10/2022,2022,October,10,Q4,44,05/11/2022,6,Sunday,0
31/10/2022,2022,October,10,Q4,45,05/11/2022,0,Monday,0
01/11/2022,2022,November,11,Q4,45,05/11/2022,1,Tuesday,0
02/11/2022,2022,November,11,Q4,45,05/11/2022,2,Wednesday,0
03/11/2022,2022,November,11,Q4,45,05/11/2022,3,Thursday,0
04/11/2022,2022,November,11,Q4,45,05/11/2022,4,Friday,0
05/11/2022,2022,November,11,Q4,45,05/11/2022,5,Saturday,0
06/11/2022,2022,November,11,Q4,45,12/11/2022,6,Sunday,0
07/11/2022,2022,November,11,Q4,46,12/11/2022,0,Monday,0
08/11/2022,2022,November,11,Q4,46,12/11/2022,1,Tuesday,0
09/11/2022,2022,November,11,Q4,46,12/11/2022,2,Wednesday,0
10/11/2022,2022,November,11,Q4,46,12/11/2022,3,Thursday,0
11/11/2022,2022,November,11,Q4,46,12/11/2022,4,Friday,0
12/11/2022,2022,November,11,Q4,46,12/11/2022,5,Saturday,0
13/11/2022,2022,November,11,Q4,46,19/11/2022,6,Sunday,0
14/11/2022,2022,November,11,Q4,47,19/11/2022,0,Monday,0
15/11/2022,2022,November,11,Q4,47,19/11/2022,1,Tuesday,0
16/11/2022,2022,November,11,Q4,47,19/11/2022,2,Wednesday,0
17/11/2022,2022,November,11,Q4,47,19/11/2022,3,Thursday,0
18/11/2022,2022,November,11,Q4,47,19/11/2022,4,Friday,0
19/11/2022,2022,November,11,Q4,47,19/11/2022,5,Saturday,0
20/11/2022,2022,November,11,Q4,47,26/11/2022,6,Sunday,0
21/11/2022,2022,November,11,Q4,48,26/11/2022,0,Monday,0
22/11/2022,2022,November,11,Q4,48,26/11/2022,1,Tuesday,0
23/11/2022,2022,November,11,Q4,48,26/11/2022,2,Wednesday,0
24/11/2022,2022,November,11,Q4,48,26/11/2022,3,Thursday,0
25/11/2022,2022,November,11,Q4,48,26/11/2022,4,Friday,0
26/11/2022,2022,November,11,Q4,48,26/11/2022,5,Saturday,0
27/11/2022,2022,November,11,Q4,48,03/12/2022,6,Sunday,0
28/11/2022,2022,November,11,Q4,49,03/12/2022,0,Monday,0
29/11/2022,2022,November,11,Q4,49,03/12/2022,1,Tuesday,0
30/11/2022,2022,November,11,Q4,49,03/12/2022,2,Wednesday,0
01/12/2022,2022,December,12,Q4,49,03/12/2022,3,Thursday,0
02/12/2022,2022,December,12,Q4,49,03/12/2022,4,Friday,0
03/12/2022,2022,December,12,Q4,49,03/12/2022,5,Saturday,0
04/12/2022,2022,December,12,Q4,49,10/12/2022,6,Sunday,0
05/12/2022,2022,December,12,Q4,50,10/12/2022,0,Monday,0
06/12/2022,2022,December,12,Q4,50,10/12/2022,1,Tuesday,0
07/12/2022,2022,December,12,Q4,50,10/12/2022,2,Wednesday,0
